customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
1841,53,30,53,1,0,0,0,54,23468.0,6,-2,0,2,0,0,0,9,36,0.0,1,1,1
1849,23,0,23,0,0,0,0,65,23465.0,7,21,24,1,0,1,1,3,31,8.127,0,0,1
1850,39,8,39,1,0,0,0,65,23465.0,7,15,24,1,1,0,0,3,31,0.0,1,1,1
1856,39,9,39,0,0,0,0,60,23493.0,3,14,24,1,0,3,3,16,23,12.355,0,0,0
1857,22,0,22,1,0,0,0,46,23480.0,5,34,36,4,0,0,0,14,38,0.0,1,1,1
1858,70,38,70,0,0,0,0,46,23480.0,4,40,48,4,2,0,0,14,38,0.0,1,1,1
1859,45,15,45,0,0,0,0,46,23480.0,5,18,24,4,3,4,4,14,38,10.898,0,0,0
1869,44,12,44,1,0,0,0,53,23463.0,3,-2,0,2,3,0,0,10,36,0.0,1,1,1
1871,40,11,40,0,0,0,0,42,23537.0,5,-4,0,4,1,0,0,16,41,0.0,1,1,1
1871,40,11,40,0,0,0,0,42,23537.0,5,-4,0,4,1,0,0,16,41,0.0,1,1,1
1884,38,12,38,1,0,0,0,65,23579.0,2,30,36,1,7,0,0,6,27,0.0,1,1,1
1888,49,20,49,0,0,0,0,68,23590.0,5,7,12,0,0,2,1,16,14,8.412,0,0,0
1893,63,36,63,1,0,0,0,59,23562.0,2,35,48,1,0,0,0,7,32,0.0,1,1,1
1947,25,0,25,0,0,0,0,67,23938.0,7,31,36,0,0,0,0,15,16,0.0,1,1,1
1960,51,26,51,0,0,0,0,54,23894.0,4,14,24,2,3,0,0,8,37,0.0,1,1,1
1960,51,26,51,0,0,0,0,54,23894.0,4,14,24,2,3,0,0,8,37,0.0,1,1,1
1973,37,4,37,0,0,1,0,56,23874.0,4,27,36,2,2,4,1,6,36,7.366,0,0,0
1987,48,14,48,1,0,0,0,48,23886.0,4,19,24,4,1,0,0,5,45,0.0,1,1,1
1989,19,0,19,0,0,0,0,48,23869.0,5,29,36,3,0,2,1,12,38,9.699,0,0,0
1991,36,5,36,0,0,0,0,48,23869.0,5,0,12,3,1,1,0,12,38,0.0,1,1,1
1992,35,6,35,1,0,0,0,48,23869.0,5,40,48,3,4,1,1,12,38,7.602,0,0,0
1997,48,19,48,1,0,0,0,64,23922.0,5,40,48,0,1,3,1,11,23,7.519,0,0,0
2000,47,20,47,1,0,0,0,49,23930.0,4,22,24,3,1,3,1,11,38,13.106,0,0,0
2010,41,13,41,0,0,0,0,58,23856.0,3,-2,0,2,3,1,0,11,29,0.0,1,1,1
2012,46,16,46,0,0,0,0,58,23856.0,3,39,48,2,0,0,0,11,29,0.0,1,1,1
2014,47,14,47,0,0,0,0,46,23924.0,3,28,36,4,1,0,5,16,37,12.89,0,0,0
2018,53,24,53,1,0,0,0,52,23925.0,5,35,36,3,0,3,3,7,40,11.104,0,0,0
2019,40,12,40,1,0,0,0,52,23925.0,6,8,12,3,0,1,1,7,40,7.916,0,0,0
2020,36,1,36,0,0,0,0,52,23925.0,6,17,24,3,0,0,0,7,40,0.0,1,1,1
2025,39,11,39,1,0,0,0,57,23880.0,7,0,12,2,7,0,0,9,32,0.0,0,0,1
2033,70,45,70,0,0,0,0,44,23878.0,5,33,36,4,0,0,0,10,44,0.0,1,1,1
2047,43,18,43,1,0,0,0,58,23959.0,3,22,24,2,1,2,2,19,22,8.911,0,0,0
2050,40,9,40,1,0,0,0,49,24077.0,3,29,36,3,0,3,1,13,37,7.399,0,0,0
2054,61,30,61,1,0,0,0,65,24084.0,5,6,12,1,0,0,0,3,31,0.0,1,1,1
2061,37,7,37,0,0,0,0,64,24112.0,5,26,36,1,0,0,0,10,24,0.0,1,1,1
2075,31,3,31,0,0,0,0,64,24129.0,3,20,24,1,1,0,0,6,28,0.0,1,1,1
2075,31,3,31,0,0,0,0,64,24129.0,3,20,24,1,1,0,0,6,28,0.0,1,1,1
2082,36,9,36,1,0,0,0,69,24081.0,7,12,24,0,2,3,2,12,18,8.552,0,0,0
2085,30,0,30,1,0,0,0,50,24070.0,5,8,12,3,0,0,0,15,33,0.0,1,1,1
2092,43,15,43,1,0,0,0,68,24130.0,7,-4,0,0,0,0,0,14,16,0.0,1,1,1
2096,42,15,42,1,0,0,0,73,24124.0,2,0,12,0,3,3,1,7,18,7.456,1,1,1
2103,61,27,61,1,0,0,0,64,24098.0,4,36,48,1,1,5,2,5,29,13.476,0,0,0
2114,39,9,39,1,0,0,0,56,24057.0,3,34,36,2,1,0,0,9,33,0.0,1,1,1
2114,39,9,39,1,0,0,0,56,24057.0,3,34,36,2,1,0,0,9,33,0.0,1,1,1
2147,55,22,55,0,0,0,0,56,24287.0,2,29,36,2,0,0,0,13,30,0.0,1,1,1
2173,27,0,27,1,0,0,0,50,24288.0,2,12,24,3,0,1,1,11,37,7.599,0,0,0
2184,49,20,49,0,0,0,0,65,24393.0,2,18,24,1,0,2,1,4,29,7.324,0,0,0
2196,34,6,34,1,0,0,0,50,24433.0,2,28,36,3,4,2,1,16,33,8.85,0,0,0
2201,43,17,43,0,0,0,0,51,24353.0,2,29,36,3,1,1,1,8,40,11.179,0,0,0
2202,49,19,49,0,0,0,0,51,24353.0,1,30,36,3,0,0,0,8,40,0.0,1,1,1
2219,22,0,22,0,0,0,0,54,24413.0,5,31,36,2,2,0,0,15,29,0.0,1,1,1
2248,31,1,31,1,0,1,0,68,24374.0,2,40,48,0,1,4,1,16,14,7.517,0,0,0
2261,14,0,14,1,0,0,0,52,24449.0,5,40,48,3,1,0,0,9,38,0.0,1,1,1
2276,28,1,28,0,0,0,0,62,24537.0,4,18,24,1,0,3,1,12,25,7.816,0,0,0
2276,28,1,28,0,0,0,0,62,24537.0,4,18,24,1,0,3,1,12,25,7.816,0,0,0
2282,42,11,42,1,0,0,0,52,24534.0,3,18,24,3,0,0,0,11,36,0.0,1,1,1
2287,54,25,54,0,0,0,0,42,24569.0,6,13,24,4,0,0,0,9,47,0.0,1,1,1
2290,43,15,43,0,0,0,0,45,24596.0,3,16,24,4,1,4,2,14,39,8.367,0,0,0
2306,34,10,34,1,0,0,0,48,24688.0,2,7,12,3,0,0,0,6,44,0.0,1,1,1
2313,40,12,40,1,0,0,0,49,24777.0,5,25,36,3,0,5,2,13,37,8.948,0,0,0
2322,41,16,41,1,0,0,0,35,24753.0,3,17,24,5,1,5,5,11,52,14.326,0,0,0
2322,41,16,41,1,0,0,0,35,24753.0,3,17,24,5,1,5,5,11,52,14.326,0,0,0
2327,40,11,40,0,0,0,0,63,24838.0,7,22,24,1,4,3,2,13,23,9.278,0,0,0
2330,37,10,37,1,0,0,0,58,24834.0,2,11,12,1,0,0,0,7,33,0.0,1,1,1
2337,55,23,55,1,0,1,0,62,24751.0,4,41,48,1,1,2,1,13,23,12.153,0,0,0
2350,44,17,44,0,0,0,0,47,24809.0,5,8,12,3,1,1,1,12,39,8.417,0,0,0
2357,37,8,37,0,0,0,0,54,24765.0,5,20,24,2,0,0,0,11,33,0.0,1,1,1
2359,44,14,44,0,0,0,0,60,24785.0,2,37,48,1,3,0,0,13,26,0.0,1,1,1
2365,53,22,53,1,0,0,0,68,24803.0,4,-1,0,0,1,0,0,10,21,0.0,1,1,1
2366,43,14,43,0,0,0,0,49,24843.0,5,7,12,3,2,0,0,12,37,0.0,1,1,1
2366,43,14,43,0,0,0,0,49,24843.0,5,7,12,3,2,0,0,12,37,0.0,1,1,1
2371,39,10,39,1,0,0,0,52,24795.0,3,22,24,3,1,5,2,9,37,10.98,0,0,0
2387,26,0,26,1,0,0,0,44,24978.0,2,30,36,4,1,3,1,10,44,10.222,0,0,0
2392,18,0,18,0,0,0,0,53,25042.0,4,26,36,2,0,2,2,8,37,9.514,0,0,0
2400,34,4,34,1,0,0,0,54,25009.0,7,29,36,2,0,3,2,11,33,12.941,0,0,0
2404,40,13,40,1,0,0,0,42,25028.0,3,29,36,5,0,3,2,20,37,12.242,0,0,0
2415,33,2,33,1,0,0,0,64,24956.0,4,7,12,1,3,0,0,8,27,0.0,1,1,1
2418,53,22,53,1,0,0,0,51,24993.0,4,29,36,3,0,0,0,10,38,0.0,1,1,1
2423,42,13,42,1,0,0,0,57,24971.0,2,39,48,2,0,3,3,10,32,11.247,0,0,0
2426,31,2,31,0,0,0,0,49,24982.0,5,7,12,3,1,0,0,13,36,0.0,1,1,1
2426,31,2,31,0,0,0,0,49,24982.0,5,7,12,3,1,0,0,13,36,0.0,1,1,1
2430,48,17,48,0,0,0,0,62,24978.0,3,27,36,1,1,0,0,5,31,0.0,1,1,1
2434,30,0,30,0,0,0,0,53,24972.0,2,12,24,2,0,0,0,15,30,0.0,1,1,1
2435,51,23,51,1,0,0,0,53,24972.0,1,0,12,2,0,0,0,15,30,0.0,1,1,1
2450,52,24,52,1,0,0,0,37,24975.0,1,11,24,5,0,2,1,19,42,11.497,0,0,0
2469,45,13,45,0,0,0,0,47,24991.0,6,0,12,4,1,1,0,7,44,0.0,1,1,1
2473,35,5,35,0,0,0,0,47,24960.0,3,36,48,4,1,0,0,21,31,0.0,1,1,1
2477,39,11,39,1,0,0,0,53,25106.0,6,19,24,2,0,0,0,10,35,0.0,1,1,1
2479,57,25,57,1,0,0,0,53,25106.0,5,15,24,2,0,5,1,10,35,8.382,0,0,0
2479,57,25,57,1,0,0,0,53,25106.0,5,15,24,2,0,5,1,10,35,8.382,0,0,0
2485,36,10,36,1,0,0,0,53,25106.0,6,5,12,2,1,2,2,10,35,8.579,0,0,0
2487,86,54,86,0,0,0,0,62,25112.0,6,34,36,1,1,0,0,12,25,0.0,1,0,0
2488,45,17,45,0,0,0,0,62,25112.0,7,10,12,1,2,0,0,12,25,0.0,1,1,1
2491,28,0,28,0,0,0,0,61,25074.0,2,29,36,1,1,5,2,9,28,10.328,0,0,0
2493,38,9,38,0,0,0,0,61,25074.0,2,26,36,1,0,0,0,9,28,0.0,1,1,1
2498,71,41,71,0,0,0,0,48,25055.0,6,29,36,3,0,4,4,14,36,11.371,0,0,0
2505,26,0,26,0,0,0,0,62,25122.0,2,8,12,1,3,0,0,6,30,0.0,1,1,1
2506,56,27,56,1,0,0,0,57,25147.0,5,29,36,2,0,3,1,13,28,11.566,0,0,0
2506,56,27,56,1,0,0,0,57,25147.0,5,29,36,2,0,3,1,13,28,11.566,0,0,0
2524,42,7,42,0,0,0,0,52,25080.0,2,5,12,3,0,3,3,13,33,10.105,0,0,0
2545,39,11,39,1,0,0,0,62,25053.0,7,30,36,1,2,0,0,13,23,0.0,1,1,1
2551,53,26,53,1,0,0,0,57,25110.0,6,10,12,2,1,1,1,7,34,9.462,0,0,0
2571,20,0,20,0,0,0,0,56,25134.0,5,23,36,2,0,4,2,10,33,9.243,0,0,0
2578,39,8,39,1,0,0,0,50,25129.0,6,41,48,3,2,3,3,12,36,10.132,0,0,0
2597,30,7,30,1,0,0,0,61,25099.0,4,13,24,1,2,0,0,8,30,0.0,1,1,1
2601,13,0,13,0,0,0,0,74,25126.0,7,34,36,0,1,0,0,5,20,0.0,1,1,1
2605,29,2,29,1,0,0,0,53,25124.0,2,-2,0,2,0,0,0,12,33,0.0,1,1,1
2611,47,19,47,1,0,0,0,62,25088.0,2,0,12,1,0,0,0,10,26,0.0,1,1,1
2644,29,0,29,0,0,0,0,52,25177.0,3,38,48,3,4,0,0,8,38,0.0,1,1,1
2648,59,25,59,1,0,0,0,52,25223.0,6,12,24,3,0,6,3,13,34,10.434,0,0,0
2657,42,10,42,1,0,0,0,52,25158.0,7,29,36,3,0,0,0,13,33,0.0,1,1,1
2665,44,15,44,0,0,0,0,63,25215.0,3,40,48,1,0,3,1,12,24,10.982,0,0,0
2672,38,7,38,1,0,0,0,61,25166.0,4,15,24,1,2,0,0,8,29,0.0,1,1,1
2672,38,7,38,1,0,0,0,61,25166.0,4,15,24,1,2,0,0,8,29,0.0,1,1,1
2674,47,15,47,1,0,0,0,54,25207.0,4,25,36,2,1,0,0,12,32,0.0,1,1,1
2676,37,6,37,1,0,0,0,54,25207.0,4,17,24,2,1,0,0,12,32,0.0,1,1,1
2679,54,24,54,1,0,0,0,57,25177.0,4,34,36,2,7,0,0,7,34,0.0,1,1,1
2691,39,11,39,0,0,0,0,46,25233.0,5,29,36,4,1,4,1,17,36,10.716,0,0,0
2691,39,11,39,0,0,0,0,46,25233.0,5,29,36,4,1,4,1,17,36,10.716,0,0,0
2705,62,38,62,1,0,0,0,46,25208.0,4,30,36,4,2,3,1,7,45,8.725,0,0,0
2712,38,6,38,1,0,0,0,46,25221.0,3,41,48,4,0,3,3,13,39,9.611,0,0,0
2723,26,0,26,0,0,0,0,71,25215.0,4,16,24,0,0,1,1,9,18,7.462000000000001,1,1,1
2724,49,22,49,0,0,0,0,71,25215.0,3,16,24,0,2,2,1,9,18,7.956,0,0,0
2741,49,17,49,0,0,0,0,60,25338.0,7,15,24,1,1,2,1,13,25,11.199000000000002,0,0,0
2748,51,17,51,0,0,0,0,64,25420.0,5,18,24,1,1,0,0,8,26,0.0,1,1,1
2755,46,18,46,1,0,0,0,58,25364.0,6,33,36,2,1,0,0,6,35,0.0,1,1,1
2770,47,14,47,0,0,0,0,58,25549.0,2,-3,0,2,0,0,0,4,36,0.0,1,1,1
2778,67,36,67,1,0,0,0,59,25481.0,6,26,36,1,0,0,0,10,29,0.0,1,1,1
2785,42,10,42,1,0,0,0,65,25526.0,2,-5,0,0,3,0,0,7,26,0.0,1,1,1
2786,25,1,25,0,0,0,0,65,25526.0,2,21,24,0,1,0,0,7,26,0.0,1,1,1
2786,25,1,25,0,0,0,0,65,25526.0,2,21,24,0,1,0,0,7,26,0.0,1,1,1
2796,33,3,33,1,0,0,0,54,25453.0,4,25,36,2,1,4,3,11,34,11.178,0,0,0
2814,21,0,21,1,0,0,0,65,25476.0,6,33,36,1,1,0,0,7,26,0.0,1,1,1
2819,50,16,50,0,0,0,0,57,25611.0,6,17,24,2,1,2,1,11,31,9.119,0,0,0
2828,46,14,46,1,0,0,0,66,25566.0,5,32,36,0,1,0,0,9,23,0.0,1,1,1
2844,55,29,55,0,0,1,0,57,25597.0,5,30,36,2,1,2,2,10,32,10.959,0,0,0
2851,42,15,42,0,0,0,0,63,25593.0,4,34,36,1,1,3,2,12,23,12.286,0,0,0
2852,56,28,56,1,0,0,0,63,25593.0,3,-2,0,1,1,2,0,12,23,0.0,1,1,1
2858,22,0,22,0,0,0,0,54,25581.0,5,17,24,2,2,2,2,4,40,10.435,0,0,0
2866,38,8,38,0,0,0,0,51,25640.0,4,25,36,3,0,0,0,11,37,0.0,1,1,1
2866,38,8,38,0,0,0,0,51,25640.0,4,25,36,3,0,0,0,11,37,0.0,1,1,1
2870,39,7,39,0,0,0,0,66,25616.0,4,-3,0,1,2,1,0,10,22,0.0,1,1,1
2872,45,15,45,1,0,0,0,66,25616.0,4,7,12,1,1,0,0,10,22,0.0,1,1,1
2873,48,19,48,1,0,0,0,66,25616.0,3,36,48,1,0,0,0,10,22,0.0,1,1,1
2880,48,16,48,1,0,0,0,49,25622.0,7,26,36,3,2,4,3,8,41,9.631,0,0,0
2883,43,15,43,0,0,0,0,45,25602.0,5,12,24,4,3,6,3,17,36,12.123,0,0,0
2883,43,15,43,0,0,0,0,45,25602.0,5,12,24,4,3,6,3,17,36,12.123,0,0,0
2889,50,20,50,1,0,0,0,62,25642.0,1,41,48,1,0,4,2,9,28,8.538,0,0,0
2893,25,0,25,0,0,0,0,54,25647.0,2,16,24,2,1,2,1,14,30,12.402,0,0,0
2894,49,18,49,0,0,0,0,54,25647.0,2,32,36,2,1,2,1,14,30,11.436,0,0,0
2895,48,24,48,1,0,0,0,54,25647.0,1,21,24,2,2,1,1,14,30,10.982,0,0,0
2895,48,24,48,1,0,0,0,54,25647.0,1,21,24,2,2,1,1,14,30,10.982,0,0,0
2896,15,0,15,1,0,0,0,56,25572.0,7,37,48,2,4,0,0,12,30,0.0,1,1,1
2911,35,7,35,1,0,0,0,57,25614.0,6,40,48,2,0,0,0,12,29,0.0,1,1,1
2916,47,17,47,1,0,0,0,63,25644.0,7,40,48,1,0,3,1,11,25,9.832,0,0,0
2924,42,16,42,0,0,0,0,29,25657.0,6,-4,0,7,4,0,0,16,54,0.0,1,0,0
2936,23,0,23,1,0,0,0,60,25812.0,6,41,48,1,4,4,3,9,29,11.975,0,0,0
2937,39,11,39,1,0,0,0,52,25769.0,3,26,36,2,5,2,1,12,35,8.779,0,0,0
2937,39,11,39,1,0,0,0,52,25769.0,3,26,36,2,5,2,1,12,35,8.779,0,0,0
2939,38,11,38,0,0,0,0,72,25839.0,4,40,48,0,1,5,2,10,17,12.161,0,0,0
2944,33,2,33,1,0,0,0,33,25827.0,6,-3,0,6,1,0,0,18,47,0.0,1,1,1
2947,37,8,37,1,0,0,0,51,25827.0,5,-4,0,3,2,1,0,9,38,0.0,1,1,1
2951,35,5,35,0,0,0,0,40,25835.0,7,10,12,5,0,0,0,14,45,0.0,1,1,1
2951,35,5,35,0,0,0,0,40,25835.0,7,10,12,5,0,0,0,14,45,0.0,1,1,1
2954,43,9,43,0,0,0,0,49,25847.0,7,38,48,3,1,0,0,9,40,0.0,1,1,1
2957,51,21,51,0,0,0,0,45,25833.0,4,-4,0,4,1,0,0,13,40,0.0,1,1,1
2963,23,0,23,0,0,0,0,43,25838.0,3,7,12,4,0,0,0,20,35,0.0,1,1,1
2963,23,0,23,0,0,0,0,43,25838.0,3,7,12,4,0,0,0,20,35,0.0,1,1,1
2971,27,0,27,1,0,0,0,34,25785.0,5,37,48,6,0,5,3,11,54,9.376,0,0,0
2979,11,0,11,1,0,0,0,52,25843.0,5,27,36,3,0,0,0,8,38,0.0,1,1,1
2987,44,15,44,1,0,0,0,65,25813.0,2,-7,0,0,0,0,0,9,24,0.0,1,1,1
2990,29,0,29,1,0,0,0,52,25779.0,4,32,36,3,1,0,0,12,35,0.0,1,1,1
2991,30,3,30,1,0,0,0,44,25821.0,4,12,24,4,0,2,1,14,41,9.394,0,0,0
2994,24,0,24,1,0,0,0,73,25798.0,3,8,12,0,0,0,0,8,18,0.0,1,1,1
3000,47,17,47,0,0,0,0,55,25825.0,3,28,36,2,3,4,1,11,32,10.873,0,0,0
3005,44,10,44,0,0,0,0,63,25838.0,5,20,24,1,1,5,2,4,31,11.282,0,0,0
3008,42,10,42,1,0,0,0,63,25838.0,5,41,48,1,2,4,3,4,31,10.643,0,0,0
3010,25,0,25,1,0,0,0,64,25821.0,6,20,24,1,0,5,2,4,30,9.497,0,0,0
3010,25,0,25,1,0,0,0,64,25821.0,6,20,24,1,0,5,2,4,30,9.497,0,0,0
3028,49,20,49,1,0,0,0,64,25812.0,1,-6,0,1,1,0,0,10,25,0.0,1,1,1
3032,26,0,26,1,0,0,0,50,25757.0,7,41,48,3,0,0,0,9,39,0.0,1,1,1
3039,35,9,35,1,0,0,0,76,25782.0,2,31,36,0,0,5,3,2,20,9.723,0,0,0
3040,23,0,23,1,0,0,0,76,25782.0,2,39,48,0,1,5,3,2,20,10.344,0,0,0
3049,42,12,42,1,0,0,0,66,25916.0,6,39,48,0,0,2,1,10,22,8.466000000000001,0,0,0
3055,60,34,60,0,0,0,0,62,25874.0,2,10,12,1,0,0,0,16,21,0.0,1,1,1
3064,45,17,45,0,0,0,0,55,25904.0,4,12,24,2,1,3,3,9,35,9.768,0,0,0
3066,51,21,51,0,0,0,0,56,25929.0,1,29,36,2,2,2,1,7,35,7.879,0,0,0
3082,57,27,57,1,0,0,0,52,25880.0,4,17,24,3,4,4,2,9,38,9.2,0,0,0
3087,44,13,44,1,0,0,0,44,25870.0,6,21,24,4,0,2,2,13,41,11.087,0,0,0
3087,44,13,44,1,0,0,0,44,25870.0,6,21,24,4,0,2,2,13,41,11.087,0,0,0
3102,19,0,19,1,0,0,0,68,25885.0,4,12,24,0,2,4,2,10,20,12.248,0,0,0
3105,23,0,23,1,0,0,0,71,25895.0,7,26,36,0,0,3,3,8,19,9.331,0,0,0
3107,26,0,26,1,0,0,0,71,25895.0,7,21,24,0,1,0,0,8,19,0.0,1,1,1
3107,26,0,26,1,0,0,0,71,25895.0,7,21,24,0,1,0,0,8,19,0.0,1,1,1
3108,52,22,52,0,0,0,0,59,25854.0,1,24,36,2,1,2,1,10,29,10.34,0,0,0
3109,53,22,53,1,0,0,0,64,25902.0,5,7,12,1,1,0,0,12,23,0.0,1,1,1
3110,24,0,24,1,0,0,0,46,25944.0,2,28,36,4,0,0,0,11,42,0.0,1,1,1
3113,41,12,41,0,0,0,0,61,26026.0,7,24,36,1,1,0,0,12,25,0.0,1,1,1
3136,35,13,35,1,0,0,0,34,26119.0,4,7,12,6,5,5,2,16,48,9.628,0,0,0
3142,37,5,37,0,0,0,0,50,26077.0,7,30,36,3,0,3,2,14,34,12.513,0,0,0
3143,41,11,41,0,0,0,0,50,26077.0,7,30,36,3,2,4,1,14,34,7.812,0,0,0
3148,45,22,45,1,0,0,0,50,26126.0,5,12,24,3,0,3,1,7,42,8.162,0,0,0
3148,45,22,45,1,0,0,0,50,26126.0,5,12,24,3,0,3,1,7,42,8.162,0,0,0
3170,31,2,31,0,0,0,0,60,26075.0,6,8,12,1,0,0,0,11,27,0.0,1,1,1
3173,25,0,25,1,0,0,0,54,26059.0,7,31,36,2,0,4,1,15,29,10.486,0,0,0
3184,60,32,60,0,0,0,0,40,26128.0,6,6,12,5,1,0,0,5,54,0.0,1,1,1
3192,26,0,26,0,0,0,0,48,26144.0,4,18,24,3,0,1,1,14,36,9.049,0,0,0
3202,39,13,39,0,0,0,0,49,26083.0,6,8,12,3,3,0,0,10,40,0.0,1,1,1
3203,38,8,38,1,0,0,0,49,26083.0,6,22,24,3,1,0,0,10,40,0.0,1,1,1
3208,33,2,33,0,0,0,0,56,26078.0,2,30,36,2,0,5,3,7,35,11.472,0,0,0
3210,24,0,24,0,0,0,0,56,26119.0,7,27,36,2,0,2,1,14,29,8.692,0,0,0
3216,49,17,49,0,0,0,0,56,26092.0,4,-6,0,2,1,1,0,9,34,0.0,1,1,1
3217,45,15,45,1,0,0,0,56,26092.0,4,22,24,2,0,3,2,9,34,8.288,0,0,0
3238,27,0,27,0,0,0,0,43,26106.0,3,37,48,4,0,0,0,10,46,0.0,1,1,1
3246,29,0,29,1,0,0,0,49,26090.0,2,22,24,3,0,2,1,11,38,9.032,0,0,0
3249,68,40,68,1,0,0,0,49,26090.0,1,31,36,3,2,1,1,11,38,8.049,0,0,0
3276,20,0,20,0,0,0,0,64,26090.0,4,23,36,1,1,5,2,14,20,10.245,0,0,0
3277,36,10,36,0,0,0,0,64,26090.0,4,21,24,1,3,3,2,14,20,11.027,0,0,0
3277,36,10,36,0,0,0,0,64,26090.0,4,21,24,1,3,3,2,14,20,11.027,0,0,0
3292,27,0,27,0,0,0,0,70,26150.0,6,41,48,0,0,3,2,6,23,8.586,0,0,0
3292,27,0,27,0,0,0,0,70,26150.0,6,41,48,0,0,3,2,6,23,8.586,0,0,0
3304,38,8,38,0,0,0,0,50,26136.0,3,28,36,3,0,0,0,8,40,0.0,1,1,1
3309,38,8,38,1,0,0,0,62,26095.0,2,22,24,1,0,3,3,9,28,9.907,0,0,0
3316,28,0,28,1,0,0,0,50,26079.0,6,34,36,3,1,1,1,10,39,7.816,0,0,0
3319,49,18,49,1,0,0,0,54,26081.0,3,36,48,2,0,0,0,10,35,0.0,1,1,1
3320,31,0,31,0,0,0,0,54,26081.0,3,22,24,2,1,0,0,10,35,0.0,1,1,1
3323,29,0,29,0,0,0,0,44,26142.0,2,35,36,4,1,0,0,14,41,0.0,1,1,1
3331,57,22,57,0,0,0,0,51,26095.0,5,28,36,3,0,0,0,15,33,0.0,1,1,1
3337,19,0,19,1,0,0,0,25,26080.0,7,39,48,7,1,3,1,22,51,7.569,0,0,0
3337,19,0,19,1,0,0,0,25,26080.0,7,39,48,7,1,3,1,22,51,7.569,0,0,0
3340,33,2,33,1,0,0,0,25,26080.0,7,-4,0,7,1,0,0,22,51,0.0,1,1,1
3340,33,2,33,1,0,0,0,25,26080.0,7,-4,0,7,1,0,0,22,51,0.0,1,1,1
3343,31,3,31,0,0,0,0,44,26103.0,3,8,12,4,0,0,0,17,38,0.0,1,1,1
3343,31,3,31,0,0,0,0,44,26103.0,3,8,12,4,0,0,0,17,38,0.0,1,1,1
3350,49,18,49,1,0,0,0,64,26141.0,6,35,48,0,2,3,1,9,25,7.769,0,0,0
3355,48,18,48,0,0,0,0,64,26143.0,7,-4,0,1,3,0,0,10,24,0.0,1,1,1
3355,48,18,48,0,0,0,0,64,26143.0,7,-4,0,1,3,0,0,10,24,0.0,1,1,1
3356,44,18,44,1,0,0,0,40,26115.0,3,16,24,5,0,3,1,11,48,7.926,0,0,0
3361,46,19,46,0,0,0,0,37,26095.0,1,21,24,5,0,5,4,18,44,12.859000000000002,0,0,0
3361,46,19,46,0,0,0,0,37,26095.0,1,21,24,5,0,5,4,18,44,12.859000000000002,0,0,0
3362,41,16,41,0,0,0,0,37,26095.0,2,40,48,5,0,2,1,18,44,10.589,0,0,0
3367,22,0,22,0,0,0,0,58,26065.0,7,5,12,2,0,0,0,12,29,0.0,1,1,1
3375,45,12,45,0,0,0,0,52,26101.0,6,39,48,2,0,2,2,11,35,8.821,0,0,0
3377,88,61,88,0,0,0,0,39,26085.0,4,18,24,5,1,0,0,15,44,0.0,1,1,1
3400,45,18,45,0,0,0,0,40,26203.0,5,13,24,5,2,3,2,13,46,8.26,0,0,0
3401,43,15,43,0,0,0,0,40,26203.0,5,-1,0,5,0,0,0,13,46,0.0,1,1,1
3401,43,15,43,0,0,0,0,40,26203.0,5,-1,0,5,0,0,0,13,46,0.0,1,1,1
3408,39,8,39,0,0,0,0,61,26184.0,5,-4,0,1,2,1,0,16,22,0.0,1,1,1
3426,18,0,18,1,0,0,0,62,26249.0,3,39,48,1,0,0,0,11,26,0.0,1,1,1
3438,39,8,39,0,0,0,0,61,26170.0,5,-2,0,1,1,0,0,7,31,0.0,1,1,1
3441,31,5,31,1,0,0,0,41,26189.0,6,15,24,5,1,0,0,20,38,0.0,1,1,1
3470,37,8,37,0,0,0,0,54,26210.0,7,40,48,2,1,2,2,11,34,10.413,0,0,0
3473,36,5,36,1,0,0,0,62,26167.0,5,-3,0,1,0,0,0,5,32,0.0,1,1,1
3476,39,11,39,1,0,0,0,50,26173.0,4,29,36,3,0,2,1,11,37,9.135,0,0,0
3484,51,19,51,1,0,0,0,69,26151.0,3,40,48,0,0,3,1,8,21,9.222,0,0,0
3488,44,13,44,1,0,0,0,52,26175.0,5,20,24,3,1,3,2,9,38,10.037,0,0,0
3502,52,19,52,1,0,0,0,70,26167.0,6,40,48,0,2,4,1,6,22,9.899,0,0,0
3512,29,0,29,1,0,0,0,55,26203.0,4,22,24,2,0,3,1,11,32,7.289,0,0,0
3515,60,33,60,0,0,0,0,57,26236.0,6,30,36,2,1,4,3,13,28,13.89,0,0,0
3517,46,15,46,1,0,0,0,52,26224.0,6,5,12,3,0,1,1,11,35,13.063,0,0,0
3523,34,5,34,1,0,0,0,55,26188.0,2,38,48,2,2,5,4,2,41,13.069,0,0,0
3549,41,14,41,1,0,0,0,38,26196.0,3,29,36,5,2,2,1,9,51,8.466000000000001,0,0,0
3549,41,14,41,1,0,0,0,38,26196.0,3,29,36,5,2,2,1,9,51,8.466000000000001,0,0,0
3551,45,11,45,0,0,0,0,62,26211.0,4,40,48,1,0,4,1,6,30,13.124,0,0,0
3557,45,17,45,0,0,0,0,74,26159.0,5,39,48,0,2,3,1,6,18,7.386,0,0,0
